TIME,V(OUT),V(IN1),V(IN2)
3.87000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.88000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.89000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.90000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.91000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.92000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.93000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.94000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.95000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.96000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.97000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.98000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
3.99000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.00000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.01000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.02000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.03000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.04000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.05000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.06000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.07000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.08000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.09000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.10000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.11000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.12000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.13000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.14000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.15000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.16000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.17000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.18000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.19000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.20000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.21000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.22000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.23000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.24000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.25000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.26000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.27000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.28000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.29000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.30000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.31000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.32000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.33000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.34000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.35000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.36000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.37000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.38000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.39000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.40000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.41000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.42000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.43000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.44000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.45000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.46000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.47000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.48000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.49000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.50000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.51000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.52000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.53000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.54000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.55000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.56000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.57000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.58000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.59000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.60000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.61000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.62000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.63000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.64000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.65000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.66000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.67000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.68000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.69000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.70000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.71000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.72000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.73000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.74000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.75000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.76000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.77000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.78000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.79000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.80000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.81000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.82000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.83000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.84000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.85000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.86000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.87000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.88000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.89000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.90000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.91000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.92000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.93000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.94000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.95000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.96000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.97000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.98000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
4.99000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.00000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.01000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.02000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.03000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.04000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.05000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.06000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.07000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.08000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.09000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.10000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.11000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.12000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.13000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.14000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.15000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.16000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.17000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.18000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.19000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.20000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.21000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.22000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.23000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.24000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.25000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.26000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.27000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.28000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.29000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.30000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.31000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.32000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.33000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.34000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.35000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.36000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.37000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.38000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.39000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.40000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.41000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.42000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.43000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.44000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.45000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.46000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.47000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.48000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.49000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.50000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.51000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.52000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.53000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.54000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.55000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.56000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.57000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.58000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.59000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.60000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.61000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.62000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.63000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.64000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.65000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.66000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.67000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.68000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.69000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.70000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.71000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.72000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.73000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.74000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.75000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.76000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.77000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.78000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.79000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.80000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.81000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.82000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.83000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.84000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.85000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.86000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.87000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.88000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.89000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.90000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.91000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.92000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.93000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.94000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.95000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.96000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.97000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.98000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
5.99000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.00000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.01000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.02000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.03000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.04000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.05000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.06000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.07000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.08000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.09000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.10000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.11000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.12000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.13000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.14000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.15000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.16000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.17000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.18000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.19000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.20000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.21000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.22000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.23000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.24000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.25000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.26000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.27000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.28000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.29000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.30000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.31000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.32000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.33000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.34000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.35000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.36000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.37000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.38000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.39000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.40000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.41000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.42000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.43000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.44000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.45000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.46000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.47000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.48000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.49000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.50000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.51000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.52000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.53000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.54000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.55000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.56000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.57000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.58000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.59000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.60000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.61000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.62000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.63000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.64000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.65000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.66000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.67000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.68000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.69000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.70000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.71000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.72000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.73000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.74000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.75000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.76000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.77000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.78000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.79000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.80000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.81000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.82000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.83000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.84000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.85000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.86000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.87000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.88000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.89000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.90000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.91000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.92000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.93000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.94000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.95000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.96000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.97000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.98000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
6.99000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.00000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.01000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.02000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.03000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.04000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.05000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.06000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.07000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.08000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.09000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.10000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.11000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.12000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.13000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.14000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.15000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.16000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.17000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.18000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.19000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.20000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.21000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.22000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.23000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.24000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.25000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.26000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.27000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.28000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.29000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.30000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.31000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.32000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.33000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.34000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.35000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.36000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.37000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.38000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.39000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.40000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.41000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.42000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.43000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.44000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.45000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.46000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.47000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.48000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
7.49000000e-11,6.99994511e-01,0.00000000e+00,0.00000000e+00
